variable,dummyVariable,typeEnd,databaseStart,variableStart,typeStart,recEnd,numValidCat,catLabel,catLabelLong,units,recStart,catStartLabel,variableStartShortLabel,variableStartLabel,notes
HUIDHSI_cat20,HUIDHSI_cat20_13,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,13,20,Group 13,Group 13,N/A,"[0.4564,0.52435)",Group 13,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat20,HUIDHSI_cat20_14,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,14,20,Group 14,Group 14,N/A,"[0.52435,0.5923)",Group 14,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat20,HUIDHSI_cat20_15,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,15,20,Group 15,Group 15,N/A,"[0.5923,0.66025)",Group 15,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat20,HUIDHSI_cat20_16,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,16,20,Group 16,Group 16,N/A,"[0.66025,0.7282)",Group 16,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat20,HUIDHSI_cat20_17,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,17,20,Group 17,Group 17,N/A,"[0.7282,0.79615)",Group 17,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat20,HUIDHSI_cat20_18,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,18,20,Group 18,Group 18,N/A,"[0.79615,0.8641)",Group 18,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat20,HUIDHSI_cat20_19,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,19,20,Group 19,Group 19,N/A,"[0.8641,0.93205)",Group 19,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat20,HUIDHSI_cat20_20,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,20,20,Group 20,Group 20,N/A,"[0.93205,1]",Group 20,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat20,HUIDHSI_cat20_NA::a,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,NA::a,20,not applicable,not applicable,N/A,99.996,not applicable (99.996),Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat20,HUIDHSI_cat20_NA::b,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,NA::b,20,missing,missing,N/A,"[99.997,99.999]","don't know (99.997), refusal (99.998), not stated (99.999)",Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat20,HUIDHSI_cat20_NA::b,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,NA::b,20,missing,missing,N/A,else,else,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_1,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,1,50,Group 1,Group 1,N/A,"[-0.359,-0.33182)",Group 1,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_2,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,2,50,Group 2,Group 2,N/A,"[-0.33182,-0.30464)",Group 2,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_3,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,3,50,Group 3,Group 3,N/A,"[-0.30464,-0.27746)",Group 3,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_4,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,4,50,Group 4,Group 4,N/A,"[-0.27746,-0.25028)",Group 4,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_5,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,5,50,Group 5,Group 5,N/A,"[-0.25028,-0.2231)",Group 5,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_6,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,6,50,Group 6,Group 6,N/A,"[-0.2231,-0.19592)",Group 6,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_7,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,7,50,Group 7,Group 7,N/A,"[-0.19592,-0.16874)",Group 7,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_8,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,8,50,Group 8,Group 8,N/A,"[-0.16874,-0.14156)",Group 8,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_9,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,9,50,Group 9,Group 9,N/A,"[-0.14156,-0.11438)",Group 9,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_10,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,10,50,Group 10,Group 10,N/A,"[-0.11438,-0.0872)",Group 10,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_11,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,11,50,Group 11,Group 11,N/A,"[-0.0872,-0.06002)",Group 11,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_12,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,12,50,Group 12,Group 12,N/A,"[-0.06002,-0.03284)",Group 12,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_13,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,13,50,Group 13,Group 13,N/A,"[-0.03284,-0.00566000000000004)",Group 13,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_14,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,14,50,Group 14,Group 14,N/A,"[-0.00566000000000004,0.02152)",Group 14,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_15,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,15,50,Group 15,Group 15,N/A,"[0.02152,0.0487)",Group 15,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_16,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,16,50,Group 16,Group 16,N/A,"[0.0487,0.07588)",Group 16,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_17,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,17,50,Group 17,Group 17,N/A,"[0.07588,0.10306)",Group 17,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_18,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,18,50,Group 18,Group 18,N/A,"[0.10306,0.13024)",Group 18,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_19,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,19,50,Group 19,Group 19,N/A,"[0.13024,0.15742)",Group 19,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_20,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,20,50,Group 20,Group 20,N/A,"[0.15742,0.1846)",Group 20,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_21,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,21,50,Group 21,Group 21,N/A,"[0.1846,0.21178)",Group 21,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_22,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,22,50,Group 22,Group 22,N/A,"[0.21178,0.23896)",Group 22,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_23,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,23,50,Group 23,Group 23,N/A,"[0.23896,0.26614)",Group 23,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_24,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,24,50,Group 24,Group 24,N/A,"[0.26614,0.29332)",Group 24,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_25,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,25,50,Group 25,Group 25,N/A,"[0.29332,0.3205)",Group 25,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_26,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,26,50,Group 26,Group 26,N/A,"[0.3205,0.34768)",Group 26,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_27,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,27,50,Group 27,Group 27,N/A,"[0.34768,0.37486)",Group 27,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_28,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,28,50,Group 28,Group 28,N/A,"[0.37486,0.40204)",Group 28,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_29,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,29,50,Group 29,Group 29,N/A,"[0.40204,0.42922)",Group 29,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_30,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,30,50,Group 30,Group 30,N/A,"[0.42922,0.4564)",Group 30,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_31,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,31,50,Group 31,Group 31,N/A,"[0.4564,0.48358)",Group 31,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_32,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,32,50,Group 32,Group 32,N/A,"[0.48358,0.51076)",Group 32,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_33,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,33,50,Group 33,Group 33,N/A,"[0.51076,0.53794)",Group 33,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_34,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,34,50,Group 34,Group 34,N/A,"[0.53794,0.56512)",Group 34,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_35,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,35,50,Group 35,Group 35,N/A,"[0.56512,0.5923)",Group 35,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_36,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,36,50,Group 36,Group 36,N/A,"[0.5923,0.61948)",Group 36,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_37,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,37,50,Group 37,Group 37,N/A,"[0.61948,0.64666)",Group 37,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_38,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,38,50,Group 38,Group 38,N/A,"[0.64666,0.67384)",Group 38,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
HUIDHSI_cat50,HUIDHSI_cat50_39,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p","cchs2001_p::HUIADHSI, cchs2003_p::HUICDHSI, cchs2005_p::HUIEDHSI, cchs2015_2016_p::HUIDVHSI, [HUIDHSI]",cont,39,50,Group 39,Group 39,N/A,"[0.67384,0.70102)",Group 39,Categorical Health Utility Index (HUI3),Categorical Health Utility Index (HUI3),
