variable,dummyVariable,toType,databaseStart,variableStart,fromType,recTo,numValidCat,catLabel,catLabelLong,units,recFrom,catStartLabel,variableStartShortLabel,variableStartLabel,notes
SLPG01,SLPG01_cat11_6,cat,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,6,11,7-<8 hours,7-<8 hours,Hours,6,7-<8 hours,Number of hours spent sleeping per night,How long do you usually spend sleeping each night?,
SLPG01,SLPG01_cat11_7,cat,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,7,11,8-<9 hours,8-<9 hours,Hours,7,8-<9 hours,Number of hours spent sleeping per night,How long do you usually spend sleeping each night?,
SLPG01,SLPG01_cat11_8,cat,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,8,11,9-<10 hours,9-<10 hours,Hours,8,9-<10 hours,Number of hours spent sleeping per night,How long do you usually spend sleeping each night?,
SLPG01,SLPG01_cat11_9,cat,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,9,11,10-<11 hours,10-<11 hours,Hours,9,10-<11 hours,Number of hours spent sleeping per night,How long do you usually spend sleeping each night?,
SLPG01,SLPG01_cat11_10,cat,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,10,11,11-<12 hours,11-<12 hours,Hours,10,11-<12 hours,Number of hours spent sleeping per night,How long do you usually spend sleeping each night?,
SLPG01,SLPG01_cat11_11,cat,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,11,11,>= 12 hours,>= 12 hours,Hours,11,>= 12 hours,Number of hours spent sleeping per night,How long do you usually spend sleeping each night?,
SLPG01,SLPG01_cat11_NA::a,cat,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,NA::a,11,not applicable,not applicable,Hours,96,not applicable,Number of hours spent sleeping per night,How long do you usually spend sleeping each night?,
SLPG01,SLPG01_cat11_NA::b,cat,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,NA::b,11,missing,missing,Hours,97:99,don't know (97); refusal (98); not stated (99),Number of hours spent sleeping per night,How long do you usually spend sleeping each night?,
SLPG01,SLPG01_cat11_NA::b,cat,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,NA::b,11,else,else,Hours,else,else,Number of hours spent sleeping per night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,1,N/A,Hours,converted hours (<2 hours),Hours,1,converted hours (<2 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,2.5,N/A,Hours,convereted hours (2-<3 hours),Hours,2,convereted hours (2-<3 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,3.5,N/A,Hours,converted hours (3-<4 hours),Hours,3,converted hours (3-<4 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,4.5,N/A,Hours,converted hours (4-<5 hours),Hours,4,converted hours (4-<5 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,5.5,N/A,Hours,converted hours (5-<6 hours),Hours,5,converted hours (5-<6 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,6.5,N/A,Hours,converted hours (6-<7 hours),Hours,6,converted hours (6-<7 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,7.5,N/A,Hours,converted hours (7-<8 hours),Hours,7,converted hours (7-<8 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,8.5,N/A,Hours,converted hours (8-<9 hours),Hours,8,converted hours (8-<9 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,9.5,N/A,Hours,converted hours (9-<10 hours),Hours,9,converted hours (9-<10 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,10.5,N/A,Hours,converted hours (10-<11 hours),Hours,10,converted hours (10-<11 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,11.5,N/A,Hours,converted hours (11-<12 hours),Hours,11,converted hours (11-<12 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,13,N/A,Hours,converted hours (>= 12 hours),Hours,12,converted hours (>= 12 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,NA::a,N/A,not applicable,not applicable,Hours,96,not applicable,No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,NA::b,N/A,missing,missing,Hours,97:99,don't know (97); refusal (98); not stated (99),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2001-c1-1-general-file, cchs-E-2007-2008-AnnualComponent","cchs-82M0013-E-2001-c1-1-general-file::GENA_03, cchs-E-2007-2008-AnnualComponent::SLP_01",cat,NA::b,N/A,else,else,Hours,else,else,No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,1,11,<2 hours,converted hours (<2 hours),Hours,1,converted hours (<2 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,3.5,11,3-<4 hours,converted hours (3-<4 hours),Hours,2,converted hours (3-<4 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,4.5,11,4-<5 hours,converted hours (4-<5 hours),Hours,3,converted hours (4-<5 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,5.5,11,5-<6 hours,converted hours (5-<6 hours),Hours,4,converted hours (5-<6 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,6.5,11,6-<7 hours,converted hours (6-<7 hours),Hours,5,converted hours (6-<7 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,7.5,11,7-<8 hours,converted hours (7-<8 hours),Hours,6,converted hours (7-<8 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,8.5,11,8-<9 hours,converted hours (8-<9 hours),Hours,7,converted hours (8-<9 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,9.5,11,9-<10 hours,converted hours (9-<10 hours),Hours,8,converted hours (9-<10 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,10.5,11,10-<11 hours,converted hours (10-<11 hours),Hours,9,converted hours (10-<11 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,11.5,11,11-<12 hours,converted hours (11-<12 hours),Hours,10,converted hours (11-<12 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,13,11,>= 12 hours,converted hours (>= 12 hours),Hours,11,converted hours (>= 12 hours),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,NA::a,11,not applicable,not applicable,Hours,96,not applicable,No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,NA::b,11,missing,missing,Hours,97:99,don't know (97); refusal (98); not stated (99),No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLPG01_cont,N/A,cont,"cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLPG01],cat,NA::b,11,else,else,Hours,else,else,No./hours spent sleeping each night,How long do you usually spend sleeping each night?,
SLP_02_A,SLP_02_A_cat3_1,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_04],cat,1,3,Most of the time,Most of the time,N/A,1,Most of the time,Freq. - trouble sleeping,How often do you have trouble going to sleep or staying asleep?,CCHS 2001 has different categories from other cycles
SLP_02_A,SLP_02_A_cat3_2,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_04],cat,2,3,Sometimes,Sometimes,N/A,2,Sometimes,Freq. - trouble sleeping,How often do you have trouble going to sleep or staying asleep?,
SLP_02_A,SLP_02_A_cat3_3,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_04],cat,3,3,Never ,Never ,N/A,3,Never ,Freq. - trouble sleeping,How often do you have trouble going to sleep or staying asleep?,
SLP_02_A,SLP_02_A_cat3_NA::a,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_04],cat,NA::a,3,not applicable,not applicable,N/A,6,not applicable,Freq. - trouble sleeping,How often do you have trouble going to sleep or staying asleep?,
SLP_02_A,SLP_02_A_cat3_NA::b,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_04],cat,NA::b,3,missing,missing,N/A,7:9,don't know (7); refusal (8); not stated (9),Freq. - trouble sleeping,How often do you have trouble going to sleep or staying asleep?,
SLP_02_A,SLP_02_A_cat3_NA::b,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_04],cat,NA::b,3,else,else,N/A,else,else,Freq. - trouble sleeping,How often do you have trouble going to sleep or staying asleep?,
SLP_02,SLP_02_cat5_1,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_02],cat,1,5,None of the time,None of the time,N/A,1,None of the time,Freq. - trouble sleeping,How often do you have trouble going to sleep or staying asleep?,
SLP_02,SLP_02_cat5_2,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_02],cat,2,5,Little of the time,Little of the time,N/A,2,Little of the time,Freq. - trouble sleeping,How often do you have trouble going to sleep or staying asleep?,
SLP_02,SLP_02_cat5_3,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_02],cat,3,5,Some of the time,Some of the time,N/A,3,Some of the time,Freq. - trouble sleeping,How often do you have trouble going to sleep or staying asleep?,
SLP_02,SLP_02_cat5_4,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_02],cat,4,5,Most of the time,Most of the time,N/A,4,Most of the time,Freq. - trouble sleeping,How often do you have trouble going to sleep or staying asleep?,
SLP_02,SLP_02_cat5_5,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_02],cat,5,5,All the time,All the time,N/A,5,All the time,Freq. - trouble sleeping,How often do you have trouble going to sleep or staying asleep?,
SLP_02,SLP_02_cat5_NA::a,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_02],cat,NA::a,5,not applicable,not applicable,N/A,6,not applicable,Freq. - trouble sleeping,How often do you have trouble going to sleep or staying asleep?,
SLP_02,SLP_02_cat5_NA::b,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_02],cat,NA::b,5,missing,missing,N/A,7:9,don't know (7); refusal (8); not stated (9),Freq. - trouble sleeping,How often do you have trouble going to sleep or staying asleep?,
SLP_02,SLP_02_cat5_NA::b,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_02],cat,NA::b,5,else,else,N/A,else,else,Freq. - trouble sleeping,How often do you have trouble going to sleep or staying asleep?,
SLP_03_A,SLP_03_A_cat3_1,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_05],cat,1,3,Most of the time,Most of the time,N/A,1,Most of the time,Freq. - find sleep refreshing,How often do you find your sleep refreshing?,CCHS 2001 has different categories from other cycles
SLP_03_A,SLP_03_A_cat3_2,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_05],cat,2,3,Sometimes,Sometimes,N/A,2,Sometimes,Freq. - find sleep refreshing,How often do you find your sleep refreshing?,
SLP_03_A,SLP_03_A_cat3_3,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_05],cat,3,3,Never ,Never ,N/A,3,Never ,Freq. - find sleep refreshing,How often do you find your sleep refreshing?,
SLP_03_A,SLP_03_A_cat3_NA::a,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_05],cat,NA::a,3,not applicable,not applicable,N/A,6,not applicable,Freq. - find sleep refreshing,How often do you find your sleep refreshing?,
SLP_03_A,SLP_03_A_cat3_NA::b,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_05],cat,NA::b,3,missing,missing,N/A,7:9,don't know (7); refusal (8); not stated (9),Freq. - find sleep refreshing,How often do you find your sleep refreshing?,
SLP_03_A,SLP_03_A_cat3_NA::b,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_05],cat,NA::b,3,else,else,N/A,else,else,Freq. - find sleep refreshing,How often do you find your sleep refreshing?,
SLP_03,SLP_03_cat5_1,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_03],cat,1,5,None of the time,None of the time,N/A,1,None of the time,Frequency - find sleep refreshing,How often do you find your sleep refreshing?,
SLP_03,SLP_03_cat5_2,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_03],cat,2,5,Little of the time,Little of the time,N/A,2,Little of the time,Frequency - find sleep refreshing,How often do you find your sleep refreshing?,
SLP_03,SLP_03_cat5_3,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_03],cat,3,5,Some of the time,Some of the time,N/A,3,Some of the time,Frequency - find sleep refreshing,How often do you find your sleep refreshing?,
SLP_03,SLP_03_cat5_4,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_03],cat,4,5,Most of the time,Most of the time,N/A,4,Most of the time,Frequency - find sleep refreshing,How often do you find your sleep refreshing?,
SLP_03,SLP_03_cat5_5,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_03],cat,5,5,All the time,All the time,N/A,5,All the time,Frequency - find sleep refreshing,How often do you find your sleep refreshing?,
SLP_03,SLP_03_cat3_NA::a,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_03],cat,NA::a,3,not applicable,not applicable,N/A,6,not applicable,Frequency - find sleep refreshing,How often do you find your sleep refreshing?,
SLP_03,SLP_03_cat3_NA::b,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_03],cat,NA::b,3,missing,missing,N/A,7:9,don't know (7); refusal (8); not stated (9),Frequency - find sleep refreshing,How often do you find your sleep refreshing?,
SLP_03,SLP_03_cat3_NA::b,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_03],cat,NA::b,3,else,else,N/A,else,else,Frequency - find sleep refreshing,How often do you find your sleep refreshing?,
SLP_04_A,SLP_04_A_cat3_1,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_06],cat,1,3,Most of the time,Most of the time,N/A,1,Most of the time,Freq. - find it difficult to stay awake,How often do you find it difficult to stay awake when you want to?,CCHS 2001 has different categories from other cycles
SLP_04_A,SLP_04_A_cat3_2,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_06],cat,2,3,Sometimes,Sometimes,N/A,2,Sometimes,Freq. - find it difficult to stay awake,How often do you find it difficult to stay awake when you want to?,
SLP_04_A,SLP_04_A_cat3_3,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_06],cat,3,3,Never ,Never ,N/A,3,Never ,Freq. - find it difficult to stay awake,How often do you find it difficult to stay awake when you want to?,
SLP_04_A,SLP_04_A_cat3_NA::a,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_06],cat,NA::a,3,not applicable,not applicable,N/A,6,not applicable,Freq. - find it difficult to stay awake,How often do you find it difficult to stay awake when you want to?,
SLP_04_A,SLP_04_A_cat3_NA::b,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_06],cat,NA::b,3,missing,missing,N/A,7:9,don't know (7); refusal (8); not stated (9),Freq. - find it difficult to stay awake,How often do you find it difficult to stay awake when you want to?,
SLP_04_A,SLP_04_A_cat3_NA::b,cat,cchs-82M0013-E-2001-c1-1-general-file,[GENA_06],cat,NA::b,3,else,else,N/A,else,else,Freq. - find it difficult to stay awake,How often do you find it difficult to stay awake when you want to?,
SLP_04,SLP_04_cat5_1,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_04],cat,1,5,None of the time,None of the time,N/A,1,None of the time,Frequency - difficult to stay awake,How often do you find it difficult to stay awake when you want to?,
SLP_04,SLP_04_cat5_2,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_04],cat,2,5,Little of the time,Little of the time,N/A,2,Little of the time,Frequency - difficult to stay awake,How often do you find it difficult to stay awake when you want to?,
SLP_04,SLP_04_cat5_3,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_04],cat,3,5,Some of the time,Some of the time,N/A,3,Some of the time,Frequency - difficult to stay awake,How often do you find it difficult to stay awake when you want to?,
SLP_04,SLP_04_cat5_4,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_04],cat,4,5,Most of the time,Most of the time,N/A,4,Most of the time,Frequency - difficult to stay awake,How often do you find it difficult to stay awake when you want to?,
SLP_04,SLP_04_cat5_5,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_04],cat,5,5,All the time,All the time,N/A,5,All the time,Frequency - difficult to stay awake,How often do you find it difficult to stay awake when you want to?,
SLP_04,SLP_04_cat5_NA::a,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_04],cat,NA::a,5,not applicable,not applicable,N/A,6,not applicable,Frequency - difficult to stay awake,How often do you find it difficult to stay awake when you want to?,
SLP_04,SLP_04_cat5_NA::b,cat,"cchs-E-2007-2008-AnnualComponent, cchs-82M0013-E-2011-2012-Annual-component, cchs-82M0013-E-2012-Annual-component, cchs-82M0013-E-2013-2014-Annual-component, cchs-82M0013-E-2014-Annual-component",[SLP_04],cat,NA::b,5,missing,missing,N/A,7:9,don't know (7); refusal (8); not stated (9),Frequency - difficult to stay awake,How often do you find it difficult to stay awake when you want to?,
